revs,I_ord_12_25_mean,I_ord_12_25_max,I_ord_12_25_std,I_env_ord_1_5_mean,I_env_ord_1_5_max,I_env_ord_1_5_std,I_env_ord_5_15_mean,I_env_ord_5_15_max,I_env_ord_5_15_std,I_p2p_mean,I_p2p_max,I_p2p_std,I_ord_25_60_mean,I_ord_25_60_max,I_ord_25_60_std,I_ord_5_12_mean,I_ord_5_12_max,I_ord_5_12_std,I_kurt_mean,I_kurt_max,I_kurt_std,I_env_peak_mean,I_env_peak_max,I_env_peak_std,I_ord_peakamp_mean,I_ord_peakamp_max,I_ord_peakamp_std,I_ord_peak_mean,I_ord_peak_max,I_ord_peak_std,I_ord_1_5_mean,I_ord_1_5_max,I_ord_1_5_std,I_ord_centroid_mean,I_ord_centroid_max,I_ord_centroid_std,I_ord_entropy_mean,I_ord_entropy_max,I_ord_entropy_std,I_crest_mean,I_crest_max,I_crest_std,I_rms_mean,I_rms_max,I_rms_std,II_ord_12_25_mean,II_ord_12_25_max,II_ord_12_25_std,II_env_ord_1_5_mean,II_env_ord_1_5_max,II_env_ord_1_5_std,II_env_ord_5_15_mean,II_env_ord_5_15_max,II_env_ord_5_15_std,II_p2p_mean,II_p2p_max,II_p2p_std,II_ord_25_60_mean,II_ord_25_60_max,II_ord_25_60_std,II_ord_5_12_mean,II_ord_5_12_max,II_ord_5_12_std,II_kurt_mean,II_kurt_max,II_kurt_std,II_env_peak_mean,II_env_peak_max,II_env_peak_std,II_ord_peakamp_mean,II_ord_peakamp_max,II_ord_peakamp_std,II_ord_peak_mean,II_ord_peak_max,II_ord_peak_std,II_ord_1_5_mean,II_ord_1_5_max,II_ord_1_5_std,II_ord_centroid_mean,II_ord_centroid_max,II_ord_centroid_std,II_ord_entropy_mean,II_ord_entropy_max,II_ord_entropy_std,II_crest_mean,II_crest_max,II_crest_std,II_rms_mean,II_rms_max,II_rms_std,contrast_rms_mean_ratio,contrast_rms_mean_diff,contrast_rms_max_ratio,contrast_rms_max_diff,contrast_ord_5_12_max_ratio,contrast_ord_5_12_max_diff,contrast_ord_peakamp_max_ratio,contrast_ord_peakamp_max_diff,contrast_env_ord_5_15_max_ratio,contrast_env_ord_5_15_max_diff,filename,label
0.6555555555555556,0.17424574013603522,0.29415902925155324,0.053754278875480274,0.13461045418562798,0.28918208656035627,0.050650757435132525,0.21541033911807547,0.3240512809842523,0.052485513321186894,1.24053955078125,2.67333984375,0.628504687107995,0.6092872026353622,0.7511569050319326,0.09434346315145269,0.0831561896676156,0.3676545912628849,0.061211591198562024,1.0331723375775608,19.235118830297342,3.3217107739585066,8.714285714285714,33.52380952380952,7.7814536179407545,0.025046551679831417,0.09532300034602066,0.018767281690293753,44.666666666666664,64.0,15.611786930280035,0.047581804680282815,0.09845427079710814,0.015977364626433975,35.24234842223327,41.434059712283315,4.08287964700671,3.562452699184134,3.6637273070725693,0.06589319758028045,3.8429453620386083,7.438583466722178,1.021096062568073,0.18095298709872332,0.3840411962027764,0.07769635080889484,0.16362634300506773,0.37813377461838255,0.06274765267148703,0.13254936682988544,0.22215388236362268,0.05229535483225093,0.20614448260639845,0.31541693388257586,0.05583355747737148,1.16424560546875,2.50244140625,0.5483385495368447,0.6129909567916786,0.7625237234466082,0.08421939545263694,0.09125402558963347,0.2778363653717583,0.059753248518929596,0.9013839086997637,7.172931711320089,1.3841790591477148,8.285714285714285,22.857142857142854,6.586593957019707,0.023067904776980612,0.05614990005014831,0.012436881464198099,43.0,64.0,17.031317025914003,0.05133626267654372,0.12997975618386803,0.02259686317250472,35.092328550687085,41.55139086618243,3.53904082232288,3.5694240326840667,3.6723957666314737,0.05471782128533933,3.9572116503526304,6.5545893131109105,0.7377025875009173,0.16298674798024687,0.31079319715670684,0.0739916855669265,1.1102312809531152,0.017966239118476446,1.2356808272526503,0.07324799904606955,1.3232774242769412,0.08981822589112659,1.6976521518868977,0.03917310029587235,1.0273743897260648,0.008634347101676432,Train1.csv,Normal
5.0,0.3247916070277627,0.47924811237598985,0.07273247021787801,0.19002964223426588,0.3167144317397532,0.04705846638130207,0.2317772416969976,0.30249405427332776,0.038499294443195796,8.9569091796875,30.13916015625,7.231203084181881,0.35599632577617435,0.5284166066457852,0.06633064706475647,0.20390594493877934,0.34273243971689643,0.060008531902209145,5.696118074616729,15.632094607466044,4.405763474485898,0.7500000000000001,8.200000000000001,1.3883443376914824,0.06508246059431588,0.21674225562998445,0.04293897283531612,13.51875,54.400000000000006,7.814227309049822,0.0679775450437601,0.14446094017182845,0.027240399801987586,24.693528773391364,32.291189680978036,2.7065851136276553,5.440154890842929,5.628448157142026,0.09224634135704314,6.444321505410837,10.701197668695572,1.7929557579158404,0.7341673182253038,2.433666822092629,0.5491836938168576,0.3212640426187387,0.512423107636175,0.07961399322697685,0.19113450628222067,0.2999037921004637,0.06533299777149255,0.23165255107909158,0.29401613535717924,0.036584398371183526,9.833145141601562,42.07763671875,9.277595207608691,0.3793679558828058,0.5657518605042664,0.08146908339988668,0.18352300301325458,0.3588162000099989,0.0633726063135459,6.748978705883079,19.38586657649829,5.686648796937807,0.6812500000000001,1.8,0.4920858029856176,0.07186700451974314,0.3008609001401311,0.06525334031840617,17.24375,54.6,12.977551230393969,0.06837489627637097,0.11628468854045443,0.02419202147173549,25.776740572641337,35.33480570197171,3.4844622365261517,5.461328118901752,5.594961814925705,0.10126512902406025,6.83721516464275,11.022884795678362,2.2322651238335895,0.7580836250687051,2.4437336135763656,0.6055113930128907,0.9684516232497631,-0.02391630684340129,0.9958805688051716,-0.01006679148373646,0.9551754874840384,-0.01608376029310249,0.7204068551567391,-0.08411864451014667,1.0288348728787091,0.008477918916148519,Train2.csv,Side II
6.666666666666667,0.17860977277510853,0.43392919508309075,0.07226914019401613,0.14292431258096855,0.3046921365642839,0.047232130226737744,0.18132184433015225,0.28172263755425503,0.028823586952002128,5.1219940185546875,18.49365234375,3.543434960099568,0.5397238006701774,0.7022441763307185,0.09341102207529045,0.17176104668074532,0.4275041437523,0.07833291085183558,4.325851050678094,31.827701991999632,7.588707080232024,2.944900351699883,48.91910902696365,9.099353173124461,0.05177457598637002,0.14682707044524854,0.028953009438842377,24.839390386869866,58.072684642438446,13.162190799581397,0.04024478238829434,0.06464287284692014,0.010278267720289034,31.612432716970016,36.909289826725754,3.755453167490627,5.763836134757181,5.853385385426771,0.07950064268310653,5.897819934524817,12.2177964320568,1.9699213284439727,0.4507153741808731,0.9045373172658663,0.190840166687259,0.18535377982412377,0.5315535326706685,0.08750745821017952,0.14506345367097578,0.2510337776897193,0.03226676198834565,0.18914742183355493,0.3117005056555992,0.03616380353780491,5.47332763671875,16.7724609375,3.3995154058028723,0.5218946165689798,0.7110036814080344,0.09752763419387402,0.18851383020692145,0.3560068354307383,0.06387514779157052,3.79665284400094,24.350627325111578,5.659005850965224,1.2473622508792497,20.558030480656505,3.5030406878037854,0.05204698601137377,0.17364167632888577,0.03504663817058872,22.42907385697538,59.423212192262596,13.57268493355978,0.03647338511073074,0.057314378024190656,0.009472683918312639,31.16099805978564,36.6390365579362,3.5512071404743004,5.760429563723471,5.866549191842335,0.07268177398218237,6.0919898463075475,11.278388699522113,1.8209161262718427,0.46724919529302283,1.0701833424290534,0.1925559099565028,0.9646145520563271,-0.016533821112149738,0.8452171516401773,-0.16564602516318716,1.2008312762709308,0.0714973083215617,0.8455750526249003,-0.026814605883637238,0.9038247662058919,-0.029977868101344174,Train3.csv,Normal
4.783333333333333,0.36785975056870623,0.5565077004903455,0.08851445686302681,0.1932889436308062,0.26890296770620137,0.04876773311841413,0.23228349045941152,0.33570904776445626,0.0406475556480579,4.468536376953125,11.62109375,2.56396504698015,0.35103167340997454,0.5047712658296611,0.05843616523407825,0.18988712952245135,0.39400988013802424,0.06695238258653263,6.439806711178456,40.21152919708413,8.31848280641958,0.6862745098039217,5.856209150326798,1.1659478571404929,0.04384706381243365,0.11472100991017445,0.022850102404223173,14.065359477124183,29.0718954248366,4.7128488739320265,0.0470095455029346,0.08859399861162603,0.020085219413210734,25.242759738383867,30.002148351199786,2.202311669325708,5.357608424547088,5.551626750724542,0.10040814484167189,6.161904910701713,11.621891421372393,2.1106484058878454,0.3838545943981956,0.8093109267512116,0.16328733184431288,0.389695186156522,0.6786180789530143,0.12445973576592892,0.20505959086751865,0.299931822402288,0.050412224542672475,0.24304832223496742,0.3525709879176127,0.048482441309070416,5.8780670166015625,25.0732421875,5.297872643824354,0.3361569908641119,0.4840675484702724,0.06696119538490367,0.19510097688417471,0.36945284777365606,0.07443566194342077,6.654765898498673,47.26581549931702,10.045523863134182,0.6470588235294118,1.673202614379085,0.44478072629670806,0.05067182562492274,0.12619372166965506,0.030295354928294015,13.823529411764707,25.098039215686274,3.9272671015726326,0.04128371751018341,0.08439071254175015,0.019319817024965692,24.578745469043067,29.999338157707843,2.1677687641294545,5.313446841505466,5.515241440109127,0.1444464452299435,6.289436542352897,13.015614639883225,2.3317302411829495,0.4728718442769444,1.191041815630241,0.2498480909922114,0.8117518482695569,-0.08901724987874882,0.6794983311677144,-0.3817308888790293,1.0664686480179584,0.02455703236436818,0.9090865019529265,-0.011472711759480614,0.9521743374152185,-0.01686194015315645,Train4.csv,Normal
0.0,0.19688387208860444,0.23684809524776138,0.019918153501487953,0.1281631343002151,0.19283050266015933,0.03789306361945469,0.1966989109841082,0.21683073591134164,0.011488117858651838,0.3482818603515625,0.64697265625,0.1620878290025206,0.47528642974531,0.5864965785570759,0.10129412716333482,0.1309511674293929,0.16636351749726208,0.016011923571710142,14.58001715001889,52.543253807196585,11.430258805451851,0.39480000000000004,6.873600000000001,1.4956332705579936,0.0016859894344824254,0.00530012973801801,0.0016281853221963526,5.175375,44.328,11.470612586491404,0.1552296149091339,0.2915515388406542,0.07926827284564214,25.200445211512342,29.97048005576926,4.34048506935725,8.136482649680676,8.381223168304047,0.24643469920582398,3.7038643600951615,8.79714765219973,1.87360115349188,0.07115181601479528,0.12616963340256127,0.028787405117175466,0.19420807605293366,0.21980509107203067,0.020475259631071125,0.13291554939509148,0.19691276586685963,0.04046006161165326,0.19529558407749215,0.2170524573276178,0.012340914885587322,0.350189208984375,0.57373046875,0.16641001976918973,0.46935387415249996,0.5884430569831796,0.10882108081685454,0.13199788730977952,0.16798693615915952,0.018596343298987367,11.374846206573924,28.256003614776986,6.435610889786659,0.3764,10.8032,1.8796176206877822,0.0019454033057119155,0.006683560133980613,0.0019147932739604495,13.708124999999999,53.748000000000005,20.069949688137612,0.16121245706502377,0.31280323160009704,0.08869811380567556,24.92275931648797,30.103995786483292,4.758515633782054,8.112626436386057,8.378717025408632,0.2683704735843615,4.451545473452166,8.742005293654774,1.9898774181584837,0.05509809552619185,0.13511650735949152,0.02381040880811903,1.2913661360510345,0.016053720488603436,0.9337839982282093,-0.008946873956930251,0.9903360363052555,-0.001623418661897441,0.7930098388823063,-0.0013834303959626027,0.9989784846576513,-0.0002217214162761605,Train5.csv,Normal
2.05,0.213534298240995,0.33149922142264854,0.05928809917963885,0.17679882229880622,0.3735325597222868,0.06131380601983071,0.236920382153606,0.3276524734551986,0.04776135015220475,2.8614044189453125,5.92041015625,1.2613799943024542,0.6521578715486486,0.8067481308558959,0.06168272075373297,0.056989429500871984,0.11229130332432674,0.022075470330133056,5.012201367288486,36.01866722167199,7.222725194470835,2.717557251908397,22.47328244274809,4.676343603655148,0.037120316026587434,0.08125068267821318,0.022032167167995723,35.52671755725191,64.0,11.503783868616676,0.02433794607062864,0.05079846289123229,0.009858521046462102,33.88038460292785,39.22962717668301,2.3152632763203576,4.604826518800993,4.721369606982903,0.07785771128013222,5.481540727888126,12.324902779181603,2.001703562167439,0.29870172905306847,0.515921088661813,0.11591505293210715,0.21076773118496236,0.3577761324915122,0.05795440914107684,0.16700257253745726,0.41291298209709276,0.06770418138011218,0.242311865919533,0.31559418865591204,0.0409491969729971,3.2978057861328125,10.41259765625,1.997577978992136,0.6452843094842432,0.7681946812608696,0.06491076949382611,0.0600442924859967,0.10028926485651722,0.01757752579073246,4.524077607859726,34.9000075738037,7.846254523478901,2.366412213740458,14.65648854961832,3.3137509209905316,0.04058073383112145,0.11767350068557186,0.025259750434407903,33.969465648854964,52.76335877862595,9.884066624212657,0.030060734493175974,0.08025636335247628,0.016183463354399446,33.83254255924122,39.737520686024034,2.648103754438765,4.632626689067682,4.73351978877157,0.06290895136295552,5.287024242507577,12.181902102111906,1.9399487948586105,0.33417407130196725,0.811859694682419,0.14720948280175183,0.8938507018077537,-0.03547234224889878,0.6354806026282028,-0.29593860602060607,1.1196741980839775,0.01200203846780952,0.6904756084791132,-0.03642281800735868,1.0382081932890892,0.012058284799286556,Train6.csv,Normal
6.794444444444444,0.13662679804323488,0.2383348629139814,0.03936302959524604,0.15023154721029422,0.24402622314565794,0.03563167858869454,0.17668425632651336,0.2526888759331904,0.031086803930819536,6.43310546875,26.62353515625,5.732936413627415,0.5295374148578642,0.7069759035265648,0.10992454841642739,0.22033749840455583,0.41329168270095645,0.08745514293113522,9.197528113681454,49.006813823565814,11.699624006007022,1.2980437284234752,22.094361334867664,3.8050793763807276,0.050396090120190244,0.12679460825870825,0.03204077572296468,17.367088607594937,55.530494821634065,13.821115492469373,0.057141142055795936,0.08261067603122334,0.014094738795329128,29.829778651854767,38.26346790022605,4.034544848353646,5.749942805921385,5.890021870725228,0.08547137005309413,6.904069296420376,16.176673179131193,3.2247175557583754,0.4521344143392017,1.2973584916927667,0.25103117949086645,0.14121501518062318,0.2977995962287177,0.05095487182568504,0.14120755525692164,0.25506272773938643,0.03667796539868021,0.17233767809009715,0.23312540666558573,0.026192939498296697,6.42852783203125,23.095703125,5.87789053871413,0.5294725991158578,0.7530989423885123,0.09763126968505681,0.21454540734315086,0.36180202971247427,0.06675445027344241,8.20733645345776,65.30137360129491,12.990955790622454,3.240506329113924,22.536248561565017,6.825651955522575,0.05413720346140742,0.12950342324383796,0.02977252031299395,18.471806674338318,54.94131185270426,14.40949627059931,0.057428537246391034,0.09504838564781079,0.014977079795245655,29.653963296527674,38.6555817841295,3.5590895954678015,5.7430653652681976,5.8431270001126885,0.06988765192815592,6.805914747386079,13.478107480391383,2.977934832607399,0.46283550366804954,1.2483790676397881,0.2574058528095073,0.9768792795260537,-0.010701089328847835,1.0392344154779412,0.048979424052978615,1.142314436121563,0.05148965298848218,0.9790830551319681,-0.002708814985129704,1.0839182157942566,0.01956346926760466,Train7.csv,Normal
4.844444444444444,0.36309257660131156,0.620650177039404,0.11265983570451633,0.1873704365198049,0.3055583794731069,0.059922040128262834,0.22338883522350067,0.2809469573886687,0.030094473163737787,4.154205322265625,11.3525390625,2.494349422206307,0.3480249035472045,0.5147097487670489,0.0646645602734566,0.17161178003529837,0.41038504473126414,0.06527294524645617,6.485335458193366,35.459652611077225,8.959681568413412,1.2193548387096775,19.612903225806452,3.3518038382075854,0.038328755115661146,0.08231843682673244,0.0194852798344728,16.78709677419355,30.761290322580646,5.98341099005931,0.05870073466917065,0.11725078541184196,0.0246993048034281,25.760503359176383,29.878381779404524,1.9636061836607916,5.376156144778869,5.553374410602285,0.12130023155629324,6.171357461563385,12.448494164941298,2.4718294769619944,0.35372314250038644,0.6322991207841863,0.13749473891797948,0.3908523165015225,0.5749724361367852,0.09803582589124789,0.20983831887430282,0.33561499768693903,0.05430578985549117,0.23009575101068724,0.3211122562662594,0.03861123257842098,4.4429779052734375,12.6953125,2.294381025935538,0.3228597343454952,0.4378225509105801,0.05742959020342327,0.17717845392932616,0.40172358910949274,0.06862856114556008,6.267299137236812,27.943588281800817,7.434163018832961,1.2967741935483872,9.90967741935484,1.900752904113893,0.03851090900780385,0.08428814416903689,0.0166669820286243,13.748387096774191,21.677419354838708,3.9276230324082064,0.05412860071756008,0.13372918765679484,0.0236330547561,25.004633208459925,30.185074155715856,2.3131658095634147,5.349951528522013,5.536555244246204,0.11225198605528261,6.390296946575524,10.449420281392312,2.165494147317932,0.36591821052168017,0.7161849629664907,0.11250819697527288,0.9666726917728958,-0.01219506802129372,0.88287125895842,-0.08388584218230444,1.0215607318938145,0.008661455621771397,0.9766312529673744,-0.0019697073423044498,0.8749181977058992,-0.04016529887759068,Train8.csv,Normal
2.0388888888888888,0.21432819011800236,0.45894727612739705,0.07935959444786114,0.17838167576232355,0.3297361912653516,0.0690950418507708,0.24378817331410746,0.33706445327436035,0.03763141272504056,2.51617431640625,5.517578125,1.3132233712458379,0.6549713070337828,0.7950146302801225,0.08380906260761099,0.057284361625777824,0.09040933984421999,0.018012287345851866,4.259748485318148,17.590976041551432,5.601164366103488,2.4980842911877392,13.241379310344827,3.5605395112609783,0.02955324786993607,0.06988090918901484,0.015879341944144844,32.934865900383144,55.417624521072796,10.27993839165728,0.02279339294121977,0.04321509743795691,0.009619468826771336,33.745492546633216,40.0730099050336,2.9038485741794178,4.5943836939131035,4.735431761631643,0.08333904325637871,5.066897321737969,9.350881899212984,1.7226323518228042,0.2649049121010775,0.4380907259988502,0.09631047708931831,0.20623344780276853,0.3733173339245553,0.06702588621257732,0.1701852583980228,0.32432958250239036,0.06865995663581913,0.24604496468447873,0.3429899072560858,0.043486435277221853,3.16925048828125,10.58349609375,1.8934300506084498,0.6625244043998382,0.7790577151425736,0.07464727904694758,0.06060925554306246,0.12253904823453873,0.022713024805445972,4.878737352867484,29.307123255927472,7.537577187611703,1.793103448275862,8.827586206896552,1.9981641873212659,0.037156444902275765,0.06787524962963216,0.015446240102227136,32.79693486590038,58.360153256704976,9.533897481414654,0.027402950883683948,0.052776598511502154,0.011917815273721436,33.374245326714956,39.44279390184463,2.638723241207028,4.591755107366108,4.740951558918098,0.07451126865177014,5.360909106992405,10.517267736001026,1.7640915639894506,0.3102120341454949,0.6093494581102588,0.11773178771357753,0.8539478875370919,-0.04530712204441739,0.7189482479208698,-0.17125873211140857,0.7378002392623209,-0.03212970839031874,1.029549188264906,0.002005659559382672,0.9827241127534826,-0.005925453981725448,Train9.csv,Normal
3.216666666666667,0.320650475857363,0.5087371729785609,0.09794815755003117,0.1414327923857409,0.2554143904690961,0.048510349936865024,0.21912415183072909,0.44610342420778115,0.05702907579018028,2.0603179931640625,8.7646484375,1.7485047235612876,0.4640497705714282,0.7011002628678609,0.0875507988097116,0.08780273691216964,0.20275145732126876,0.03875747851472757,3.0364679654086704,34.70808842390328,8.55261499252386,2.8834951456310676,27.339805825242717,5.375651968298178,0.02763983759593827,0.06731462451051981,0.013334312225109135,25.553398058252426,59.961165048543684,15.123907747026848,0.06906940677025145,0.23748651218888298,0.05534635987332901,29.177086340925406,35.20123281510855,3.0948531579185268,4.990840527690312,5.146495262307399,0.12525802532419084,4.511689607926741,10.436137938521306,1.739001402043744,0.23154708355903172,0.4856724129487204,0.08451492495581012,0.33409415189198644,0.587965961380022,0.09736478817324476,0.14430530800998417,0.29176509180640026,0.04894146987938856,0.2173602707622021,0.3326957116669889,0.05082041828957258,1.8642425537109375,4.150390625,0.8520540296115547,0.45867747124181324,0.6501380876677767,0.08575273447646088,0.0773506516267512,0.1324513902447831,0.02555144943762811,1.5602881143608014,16.491300315147882,3.548052798534492,4.233009708737864,39.14563106796116,8.601306163373682,0.029430700949113535,0.057191434781497116,0.012454251817549972,26.893203883495143,59.33980582524271,14.048795295685043,0.06289595091157016,0.1963174557262873,0.050040730139823526,29.30662384775485,38.086766714644796,3.1314940730397764,4.9673426981183155,5.127076197179697,0.15516768424808874,4.412466304869167,8.357758776735835,1.4143219412699837,0.22357225289967897,0.3810057138855571,0.06085875905516066,1.0356700329323119,0.007974830659352755,1.2747116223561161,0.10466669906316328,1.5307612507184938,0.07030006707648565,1.1770053258970254,0.010123189729022694,1.3408751818040632,0.11340771254079224,Train10.csv,Normal
